8.161261216635216226e-03
1.949737399976234640e-03
5.105241015329599298e-04
1.085006319865233976e-04
3.489224532835289886e-05
1.318992250219327847e-03
1.083345400150345639e-02
2.575159824773951348e-02
2.906340980723002190e+02
1.292941316584158130e+07
